epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
0,"[[1.000253677368164, 0, 0], [90281.109375, 0, 0], [1.0004907846450806, 0, 0], [90281.109375, 0, 0]]","[[1.0000582933425903, 0, 0], [0, 0, 0], [1.0001164674758911, 0, 0], [0, 0, 0]]","[[0.012197572374635413, 0.2867354379188219, 0.03382051144358622], [0.10484752343318939, 0.06667655903945043, 0.08072309498371076], [0.028678851844137765, 0.046631965862925284, 0.016594717488144572], [0.08021489513982734, 0.05911212113628904, 0.08667552853322136]]","[[0.007589307251777072, 0.053712339853483886, 0.03718297228481941], [0.0689601204221061, 0.09686704455259929, 0.1725221588757661], [0.03951608761315149, 0.03726243571553527, 0.09271768630774498], [0.07101579576664312, 0.15251190821985242, 0.12882675616414052]]"
1,"[[4.822905540466309, 0.7036753296852112, 0], [0, 0, 0], [21.758285522460938, 0.7906740307807922, 0], [0, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.15909607345877555, 0.21514002509144534, 0.031243523790108772], [0.049572033273511555, 0.04736790297901652, 0.07764294886732002], [0.059755338348038665, 0.10540808110199494, 0.0465504970325077], [0.06851905529436361, 0.04507937612979578, 0.054617697536609215]]","[[0.043723844344900065, 0.04866147445126869, 0.11722910413204587], [0.04915325014893399, 0.15779381849025748, 0.08761458736321971], [0.05735353513336252, 0.08802564032458429, 0.07139525184728616], [0.19333718752536905, 0.14533548696751464, 0.13899115064121464]]"
2,"[[113.24991607666016, 0.5217245817184448, 0], [56.1435432434082, 0.45603376626968384, 0], [159.0526580810547, 0, 0], [56.1435432434082, 0.45603376626968384, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.17586433767546464, 0.19216398347261981, 0.23116995415517938], [0.031779281661282154, 0.03830933703740554, 0.04937773613536369], [0.08592623401258591, 0.06618588694290033, 0.07564969977792772], [0.09125581107233068, 0.030876675050912534, 0.03592830536721876]]","[[0.09654340552724588, 0.13033254015315365, 0.06698660604868814], [0.08535993913818302, 0.23778877706087737, 0.12201960243152131], [0.062487038999643, 0.13168694907609035, 0.0746014188988051], [0.16047586363269203, 0.3187087478170549, 0.2530888821401384]]"
3,"[[107.70840454101562, 0, 2.5386552810668945], [56.98979187011719, 0, 0.42204153537750244], [121.50875854492188, 0, 0], [56.98979187011719, 0, 0.42204153537750244]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.1432499764651072, 0.13936721735583532, 0.06612239589677368], [0.02106399798556333, 0.03618974793848691, 0.03188460882001268], [0.03607990696720031, 0.03244387968403355, 0.034189235502008], [0.042239408635467546, 0.032031493344985916, 0.03188072067083868]]","[[0.06290292649684387, 0.07763199605551745, 0.43096856334224404], [0.13564811814806077, 0.1146290695996123, 0.3470831329403163], [0.05930546712099423, 0.06574404361122553, 0.1096655934621927], [0.1886436971782205, 0.08760734548112356, 0.15596971891778538]]"
4,"[[0, 0.07644892483949661, 0], [0, 0, 0], [3.9614288806915283, 0, 0], [0, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.11011822594271123, 0.10180590315389705, 0.11012708534483859], [0.02110623291904061, 0.027006845619880676, 0.04998847262921405], [0.06479315578395785, 0.01882824579456207, 0.011792625751143874], [0.02463381565164926, 0.04028617086436186, 0.04489282388911034]]","[[0.074670150773365, 0.1158453904251088, 0.19444016318589946], [0.05694337591456375, 0.09167569303181015, 0.14225575955050432], [0.40745956125355404, 0.10099509321710592, 0.08752842650736643], [0.06967439294089264, 0.14111912108521157, 0.14308760458088746]]"
5,"[[81.93944549560547, 3.0452234745025635, 0], [46.35120391845703, 0.5869764089584351, 0], [102.07884979248047, 0, 0], [46.35120391845703, 0.5869764089584351, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.09431003413292792, 0.09754139387531369, 0.0826726040630089], [0.028126256978899842, 0.04880415565209366, 0.05546268208794967], [0.033414561766413046, 0.015613898194560646, 0.019815039535955887], [0.01246408748091166, 0.030835855366782402, 0.04229353309372613]]","[[0.18478513890323625, 0.12142395450415089, 0.3105939021187963], [0.0658060359512164, 0.07882881852589525, 0.07073836562840986], [0.064813682429184, 0.06822965335870299, 0.4552560774850209], [0.12295779220342146, 0.09590310184662504, 0.09593635897743776]]"
6,"[[92.80401611328125, 0.6359608769416809, 4.436936378479004], [49.07926559448242, 0, 0.275267630815506], [96.30669403076172, 0, 0], [49.07926559448242, 0, 0.275267630815506]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.12438272467247306, 0.13177858281711108, 0.07526565719782745], [0.005993452184277547, 0.022983227304042356, 0.046747851131887175], [0.027400484067044626, 0.015468575414157252, 0.020390190909326703], [0.006348832110148808, 0.038682478922303254, 0.029384407674841125]]","[[0.06357207737641989, 0.1984811780168834, 0.10985964938225687], [0.04056966658942515, 0.13706566930596986, 0.1913713988554172], [0.05525161046390686, 0.13785885442488402, 0.45003364554992864], [0.06283084721023294, 0.11001704518981403, 0.11787176422044832]]"
7,"[[0, 0, 0], [0.16068759560585022, 0, 0], [0.07475444674491882, 0, 0], [0.16068759560585022, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.07871833197047458, 0.054781148341166624, 0.05074492744803414], [0.041745384343268285, 0.018949207825775295, 0.03074470228139861], [0.021282581743796374, 0.019391634198702833, 0.008127409383682425], [0.007685444902675261, 0.01513756133872302, 0.008889042491915399]]","[[0.2275451873320599, 0.16578620830811477, 0.35722359805607873], [0.05886367710363523, 0.3000681996594086, 0.18666643938500171], [0.03377582600254078, 0.07713844288615244, 0.06280466724101108], [0.048595239675364915, 0.08751388343231363, 0.3440387142211647]]"
8,"[[73.2127685546875, 2.7670857906341553, 0.08861176669597626], [45.94044876098633, 0.09780522435903549, 0], [70.9350814819336, 0.4041254222393036, 0], [45.94044876098633, 0.09780522435903549, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.04913313428334387, 0.07785720468982586, 0.03151154624736216], [0.002421593610225945, 0.0042686106097084954, 0.017535085305005048], [0.034026693372087316, 0.010243575449351094, 0.02609188377307774], [0.0024213158268526374, 0.01018468697445936, 0.015251261189806744]]","[[0.055713021587703936, 0.05553263531202108, 0.5104461218912691], [0.04310260487253919, 0.18924150556346034, 0.14833170268318416], [0.10990684962555733, 0.0638249762494176, 0.0984728425591773], [0.030444773416669443, 0.11094615821311268, 0.6041870682072348]]"
9,"[[84.39873504638672, 1.8144780397415161, 3.60418963432312], [46.981388092041016, 0, 0.617163360118866], [69.9712905883789, 0.28520944714546204, 0.4412591755390167], [46.981388092041016, 0, 0.617163360118866]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.04534768226549549, 0.038514691438467384, 0.045219895659208], [9.12523763862363e-08, 9.07798511150417e-08, 0.0355006237000466], [0.029771514132469003, 0.024983713630251345, 0.03339334983256657], [9.097771414334694e-08, 0.016185711117973654, 0.035497956433522916]]","[[0.0746444400737722, 0.10736317302903624, 0.09005098098310053], [0.10071220609267746, 0.30955346194143524, 0.11677806544461919], [0.04729154745928019, 0.07023252205332646, 0.3205508815562835], [0.05499834103021719, 0.09945282623382584, 0.11834406401161064]]"
