epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[1.0171259641647339, 0, 0], [0.9858538508415222, 0, 0], [1.045913815498352, 0, 0], [0.9858538508415222, 0, 0]]","[[0.9814013242721558, 0, 0], [0.9728567600250244, 0, 0], [0.9592527151107788, 0, 0], [0.9728567600250244, 0, 0]]","[[0.006646415863486188, 0.012331756697786099, 0.016302519807909123], [0.0011879581400257766, 0.0034705159291600826, 0.004244799755793584], [0.015122290203880734, 0.009301068418426851, 0.011170702977285528], [0.001195620016520358, 0.0034485280786820172, 0.004068311789365301]]","[[0.0031668963417778623, 0.024838252767916524, 0.038386107528384325], [0.021313129391829645, 0.04999617036594802, 0.06426074139982779], [0.005061917782559909, 0.024667187781580977, 0.03488684699687638], [0.020862260784092236, 0.05088415461606464, 0.064121674432212]]"
11,"[[1.0171259641647339, 0, 0], [0.9858599305152893, 0, 0], [1.0459567308425903, 0, 0], [0.9858599305152893, 0, 0]]","[[0.9814260601997375, 0, 0], [0.9728690981864929, 0, 0], [0.9592157006263733, 0, 0], [0.9728690981864929, 0, 0]]","[[0.006586750689180304, 0.011758488044584233, 0.015879699617184124], [0.0011396329136405237, 0.0035959795100017557, 0.004255165128839864], [0.014986488543687854, 0.009184594535251979, 0.011221105953575249], [0.0011709699422064682, 0.003432811511012212, 0.0039233759064217]]","[[0.0031414453107229652, 0.025578132053466946, 0.03821113593277497], [0.021021370560622504, 0.05000425729908901, 0.06451782448002893], [0.005083334107370313, 0.025425778334662225, 0.03536067354371302], [0.020915156180404782, 0.05028617990842688, 0.0638786447551837]]"
12,"[[1.0171289443969727, 0, 0], [0.9858599305152893, 0, 0], [1.045999526977539, 0, 0], [0.9858599305152893, 0, 0]]","[[0.9814507365226746, 0, 0], [0.9728628993034363, 0, 0], [0.9591755270957947, 0, 0], [0.9728628993034363, 0, 0]]","[[0.006751337923526503, 0.012378936923615075, 0.016187323391187267], [0.0012740336089244522, 0.0035270591225493473, 0.004027399492273653], [0.015038409685549422, 0.008948986292982169, 0.011243538726259416], [0.001407917011407783, 0.0034468718032634044, 0.004306747771260299]]","[[0.0030904800665007602, 0.025196166916309857, 0.038677002085240726], [0.021233530897444165, 0.04989217969013344, 0.06408653247188181], [0.004966037191093055, 0.024941998229884788, 0.03489027814081814], [0.021237920303703434, 0.05073489787139725, 0.0637245401642208]]"
13,"[[1.017132043838501, 0, 0], [0.9858538508415222, 0, 0], [1.0460331439971924, 0, 0], [0.9858538508415222, 0, 0]]","[[0.9814661741256714, 0, 0], [0.9728567600250244, 0, 0], [0.9591138362884521, 0, 0], [0.9728567600250244, 0, 0]]","[[0.006691309065080988, 0.012598791912573942, 0.015820023077406105], [0.001291038111467254, 0.003452498602603644, 0.0040808831742002016], [0.015623396139481875, 0.009360144355597722, 0.011319023882560066], [0.0011885576078341994, 0.0032491629293777214, 0.003908287742987084]]","[[0.0030669459717547073, 0.024483000234194027, 0.0381057446746615], [0.021133600190932217, 0.05025485322498391, 0.06524248350329949], [0.0049945525613828545, 0.025332163031875618, 0.036090350306912135], [0.020937916129872645, 0.049647537239072816, 0.06472696419221016]]"
14,"[[1.017132043838501, 0, 0], [0.9858538508415222, 0, 0], [1.046069860458374, 0, 0], [0.9858538508415222, 0, 0]]","[[0.9814785122871399, 0, 0], [0.9728567600250244, 0, 0], [0.9590427875518799, 0, 0], [0.9728567600250244, 0, 0]]","[[0.006668157755425898, 0.01313098148246326, 0.015774885813919785], [0.0012139268214497315, 0.0032357102836990505, 0.004210182991241302], [0.015652140260030055, 0.009286702887630562, 0.011070298273623005], [0.0012070126488651805, 0.003455516157191206, 0.003987570396476398]]","[[0.0031147658141957523, 0.024969203946243444, 0.038041255691003036], [0.021398154236323956, 0.05062209384699843, 0.0659462281399615], [0.005024176718485902, 0.02483195610281254, 0.0357797719558838], [0.02103977421329965, 0.050744026913234604, 0.06469203777789038]]"
15,"[[1.017132043838501, 0, 0], [0.9858538508415222, 0, 0], [1.046094298362732, 0, 0], [0.9858538508415222, 0, 0]]","[[0.9814847111701965, 0, 0], [0.9728567600250244, 0, 0], [0.9589656591415405, 0, 0], [0.9728567600250244, 0, 0]]","[[0.006490642379447756, 0.012903028803153166, 0.01617908935838464], [0.0012205407205155467, 0.003436808562251355, 0.003866732579436519], [0.014898505572152217, 0.00932039378671672, 0.01174447249256335], [0.0011875332731929587, 0.003385165325780841, 0.004148648963708939]]","[[0.0032654250815752957, 0.024177804444178736, 0.038308655879077336], [0.021346574964002427, 0.05079236807734964, 0.06391113902222342], [0.005410365566511158, 0.024464464708902536, 0.035880384507286825], [0.02051109095318783, 0.05026019937495609, 0.06358690065346172]]"
16,"[[1.0171351432800293, 0, 0], [0.9858538508415222, 0, 0], [1.0461218357086182, 0, 0], [0.9858538508415222, 0, 0]]","[[0.981497049331665, 0, 0], [0.9728567600250244, 0, 0], [0.9588884711265564, 0, 0], [0.9728567600250244, 0, 0]]","[[0.006738234847635719, 0.012687759819663922, 0.01573002749614092], [0.001175110619531279, 0.0035436158884580523, 0.004150153386585789], [0.015515517995183258, 0.008886972648572203, 0.011496280601404894], [0.0012300951650445868, 0.003422997445616205, 0.003976995369984207]]","[[0.003364443231551576, 0.025597680009965942, 0.03921109002465082], [0.02095251538178694, 0.05042148453609734, 0.0641375250913925], [0.005057481959803452, 0.024231049740631325, 0.03617318114064891], [0.02092220284894986, 0.05146603177764421, 0.0648588902320458]]"
17,"[[1.0171351432800293, 0, 0], [0.9858538508415222, 0, 0], [1.046140193939209, 0, 0], [0.9858538508415222, 0, 0]]","[[0.981497049331665, 0, 0], [0.9728628993034363, 0, 0], [0.9588051438331604, 0, 0], [0.9728628993034363, 0, 0]]","[[0.006690828650244693, 0.012979599311783286, 0.01623537143039932], [0.001175240308166261, 0.0034289969899443315, 0.004138210691323233], [0.015463382725218956, 0.009122005714148526, 0.01112212044094589], [0.0012394373437180184, 0.003538796667367883, 0.00432482856384856]]","[[0.003329473723302897, 0.02500972952898716, 0.037992777535496784], [0.020962881628788795, 0.05091011037113238, 0.06439353467081031], [0.005150835086421622, 0.023824954982959806, 0.03640324712826495], [0.02132307905299351, 0.0495335620103958, 0.06539360752999746]]"
18,"[[1.017138123512268, 0, 0], [0.9858538508415222, 0, 0], [1.0461585521697998, 0, 0], [0.9858538508415222, 0, 0]]","[[0.9815093874931335, 0, 0], [0.9728628993034363, 0, 0], [0.958724856376648, 0, 0], [0.9728628993034363, 0, 0]]","[[0.006600325904241954, 0.012536073445142721, 0.016175434831582153], [0.0011652818245125982, 0.0033484870130891897, 0.0042107641290968474], [0.015016939067040708, 0.009251778823574289, 0.010960503295028134], [0.0011610348083689382, 0.003418575916393, 0.004139247984761596]]","[[0.0033320483366489255, 0.025362732078815016, 0.03878922174726076], [0.021554198035127314, 0.05066918978067284, 0.06503643700452956], [0.005141141822696437, 0.025700424960144623, 0.036438212983899584], [0.021362549010545864, 0.04956780255762463, 0.06343110992950973]]"
19,"[[1.017132043838501, 0, 0], [0.9858599305152893, 0, 0], [1.0461769104003906, 0, 0], [0.9858599305152893, 0, 0]]","[[0.9815062880516052, 0, 0], [0.9728690981864929, 0, 0], [0.9586445689201355, 0, 0], [0.9728690981864929, 0, 0]]","[[0.006751997914165336, 0.01267661954703613, 0.015761405487147155], [0.0012034815340722057, 0.0035396915597150193, 0.00392720640251241], [0.016383391110341143, 0.009659952873298738, 0.011070844503643781], [0.0012340372116209765, 0.0035558643295846254, 0.004239479014702733]]","[[0.0033065232074589255, 0.024520202268983163, 0.038340497214267], [0.020962189646770563, 0.04938944336590886, 0.06391485682733772], [0.004980893707503168, 0.02420475044348762, 0.03623990652999091], [0.02145179554329376, 0.05042020005804505, 0.06447026676579865]]"
