epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[0.4972839057445526, 0, 0], [0, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.103973358575731e-08, 9.103338984679407e-08, 9.087224716524135e-08], [0.023685088399554247, 0.007545281739916021, 0.022264641933111], [9.12429382719646e-08, 9.076615624534331e-08, 9.093655490398407e-08]]","[[0.06979353583670159, 0.08279476256960824, 0.325021361209888], [0.04339890580149231, 0.11934903056296951, 0.06693950811558552], [0.08270757226078874, 0.09608371026008554, 0.29563808099619665]]"
11,"[[43.993526458740234, 0, 0], [55.24900436401367, 1.5754631757736206, 0.11476187407970428], [43.9935302734375, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.101222229289497e-08, 9.077236212643091e-08, 9.084758797996761e-08], [0.05475187469026679, 0.019148799738725117, 0.01976989356964385], [9.117566203117387e-08, 9.097924281715286e-08, 9.083193412011593e-08]]","[[0.09533994128932226, 0.1563647694548301, 0.21662019585035588], [0.21862010025664466, 0.0759319432022333, 0.05971171575208538], [0.06419339941073886, 0.5353439657988726, 0.08886000246607767]]"
12,"[[46.5477180480957, 0, 0], [56.54379653930664, 0.8331857919692993, 1.6137608289718628], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.092002930138475e-08, 9.075311542137713e-08, 9.069128253975664e-08], [0.04659072401378308, 0.014960555002826196, 0.014636525310257048], [9.134315159228409e-08, 9.08840304899084e-08, 9.091928786754074e-08]]","[[0.053773751083784564, 0.09610979858957423, 0.21846589119627585], [0.04084154847161335, 0.09284900983857255, 0.12466692497148932], [0.07125284585094115, 0.11424884508613226, 0.1924781005417517]]"
13,"[[0.4972839057445526, 0, 0], [0, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.150328891617297e-08, 9.075081967794121e-08, 9.08099236104521e-08], [0.02927488302786395, 0.010730985732749453, 0.02579165694989405], [9.108147093467107e-08, 9.066371070806776e-08, 9.093404612186056e-08]]","[[0.0359408461818915, 0.1195479076662411, 0.10773695926528624], [0.17102837819195288, 0.05045228694939784, 0.6197991821670433], [0.06465140608446307, 0.08706827789693089, 0.48077657339655144]]"
14,"[[43.993526458740234, 0, 0], [55.24901580810547, 1.575455665588379, 0.11476187407970428], [43.9935302734375, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.12239644520081e-08, 9.063382242798247e-08, 9.064323028398267e-08], [0.03983489642091146, 0.007927293442653015, 0.007039436901448064], [9.125824737548672e-08, 9.086823806188857e-08, 9.096333326491787e-08]]","[[0.04141100567109086, 0.10201702688480362, 0.17450726457968116], [0.034527209376292806, 0.11016837198899253, 0.06904303328365055], [0.05043156812788609, 0.10725839492011154, 0.1101181680083359]]"
15,"[[46.5477180480957, 0, 0], [56.54379653930664, 0.8331857919692993, 1.6137608289718628], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.094950511954579e-08, 9.068748800496007e-08, 9.076553999810212e-08], [0.03229832723011523, 0.015095183685732773, 0.013566763928034478], [9.098469687266054e-08, 9.076466286820963e-08, 9.076459087868327e-08]]","[[0.043979844279163564, 0.08406822692190684, 0.1279134409258252], [0.03076322607768656, 0.046987178106157726, 0.1720589202140947], [0.12725981140682177, 0.11700210610058762, 0.1391971110772909]]"
16,"[[0.4972839057445526, 0, 0], [0, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.126079095685435e-08, 9.101981300502022e-08, 9.074192981286396e-08], [0.011091417302700867, 0.007747226341818768, 0.00626700683251146], [9.123892748256656e-08, 9.091678057309695e-08, 9.093676162030656e-08]]","[[0.044252533994329164, 0.11147639082459558, 0.09472239636012555], [0.03283917479809467, 0.4218268646107201, 0.06468659865499012], [0.04268067623686685, 0.10497222053350941, 0.15388764392043333]]"
17,"[[43.993526458740234, 0, 0], [55.24901580810547, 1.575455665588379, 0.11476187407970428], [43.9935302734375, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.078068305792014e-08, 9.106405176094986e-08, 9.097094829974434e-08], [0.03622047567958358, 0.005304364044899191, 0.0061645495690720855], [9.095495877386943e-08, 9.10418016008206e-08, 9.0649423765321e-08]]","[[0.07224839336366896, 0.0963102760413683, 0.08649681563044666], [0.03688285606421548, 0.07160535468963608, 0.1113066955501878], [0.06555741254372428, 0.10616190627860421, 0.1511119540365456]]"
18,"[[46.5477180480957, 0, 0], [56.54379653930664, 0.8331857919692993, 1.6137608289718628], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.125274921964082e-08, 9.07722014381553e-08, 9.086458886764643e-08], [0.0524523117215433, 0.008341556932213919, 0.0110958621336089], [9.093927262397968e-08, 9.102610924169418e-08, 9.071205557794106e-08]]","[[0.04408746248321959, 0.12104316727946904, 0.09029967358750346], [0.03971183983049859, 0.06588960587032221, 0.07043850205115587], [0.0544710095270869, 0.09982207776692223, 0.11123430065225658]]"
19,"[[0.4972839057445526, 0, 0], [0, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.104553529015691e-08, 9.093135106005512e-08, 9.097220246136322e-08], [0.021909354780200733, 0.009003922184930981, 0.014322996550186116], [9.116458383750506e-08, 9.125214692869489e-08, 9.094588008202954e-08]]","[[0.1057535186651874, 0.09899419220692166, 0.22201033379322335], [0.033492903589250014, 0.08286085963672427, 0.09349398726261429], [0.1222302116940522, 0.29190524221043596, 0.12892905435004787]]"
