epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
0,"[[1.0, 4.535803318023682, 4.566399574279785], [7.91219425201416, 1.0, 0.9937244653701782], [8.929245948791504, 1.6742868423461914, 1.0]]","[[1.0, 0.5094977021217346, 0.6055573225021362], [0, 1.0, 0.8658655285835266], [0, 0.9858560562133789, 1.0]]","[[0.3675790278736404, 0.45106923106748675, 0.3027938927350659], [0.14213048127713873, 0.5918617600424262, 0.35836922441700136], [0.19112843415046066, 0.36190291444897915, 1.597675039950083]]","[[0.03635427803517964, 0.9166840544986781, 1.4803759127661953], [1.4710873342074273, 1.593819541129647, 1.1758184763220583], [1.4582515257442046, 0.06357538280052971, 1.4479144650955607]]"
1,"[[6.797980308532715, 7.757876873016357, 7.846181392669678], [28.835247039794922, 20.713964462280273, 25.54001808166504], [24.67100715637207, 13.7274751663208, 16.490245819091797]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.9425255582850088, 0.3946212706064264, 0.27921012809984225], [1.3206010470660494, 0.49110826780187844, 0.05295521141267105], [0.3406020132737191, 0.016706248533259468, 0.016255942136052047]]","[[0.14814804935950554, 1.593834547675418, 1.4105335955852107], [0.20157585594805877, 1.5925997803718628, 0.37539853957513264], [1.4665876411032983, 1.593694312261578, 1.5975208772626943]]"
2,"[[29.92067527770996, 29.29387664794922, 32.17271041870117], [107.79554748535156, 54.45368194580078, 69.93277740478516], [110.14791870117188, 81.4601058959961, 81.6951675415039]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.43360648012725483, 0.3474237934497106, 0.6846822672241225], [0.4245839132500022, 0.4382179761968656, 0.171553913950958], [0.2476261968791706, 0.475925933720087, 0.5080750401767006]]","[[1.4583927237784209, 0.49642613952492887, 1.2892755209059343], [1.4917570536871023, 0.5838170975034902, 1.4107295264064066], [0.4268888609681635, 0.5237316079196979, 1.597129764446841]]"
