epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.144979481111235e-08, 9.070749739986082e-08, 9.072951035982412e-08], [9.121558148708012e-08, 9.083519755557837e-08, 9.07277448245978e-08], [9.105166859765382e-08, 9.090619927649891e-08, 9.090339516334617e-08]]","[[0.05584909943695596, 0.25397275820611104, 0.3446957639405029], [0.05141587713267605, 0.10009350505332897, 0.15491879715158938], [0.1544681640353372, 0.18393611142511648, 0.10002815031406738]]"
11,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [43.9935302734375, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.114827058519929e-08, 9.074213810161397e-08, 9.063097631243024e-08], [9.100333998262074e-08, 9.080819739079347e-08, 9.065941861379394e-08], [9.082207856663447e-08, 9.080678063870786e-08, 9.08355955843431e-08]]","[[0.04574809555328168, 0.11465909394126422, 0.25826023702328815], [0.04040058701691173, 0.1222458535762243, 0.11997816371606702], [0.044850033799832226, 0.08123632558910845, 0.10416846307132598]]"
12,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.091754410708714e-08, 9.097567854844681e-08, 9.069037220119417e-08], [9.136435126331073e-08, 9.071383321635944e-08, 9.07176637368952e-08], [9.116995968552364e-08, 9.071208267320772e-08, 9.080678875001032e-08]]","[[0.14254175628406776, 0.15929926148895204, 0.12472599813073793], [0.0382704429586875, 0.16813001336506944, 0.14529491401015246], [0.05580648975383292, 0.106805686131411, 0.1206027967369879]]"
13,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.105292666773954e-08, 9.089955087754601e-08, 9.068654706900654e-08], [9.107303311666059e-08, 9.061212599847641e-08, 9.072098739159903e-08], [9.106567519349526e-08, 9.088961978770506e-08, 9.057988331738949e-08]]","[[0.040866027372244804, 0.14790183831165007, 0.12735768702360248], [0.04720933735101729, 0.11572339069202747, 0.10255203026054496], [0.039466387543949016, 0.11017801608929052, 0.09985760783993743]]"
14,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [43.9935302734375, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.136863645165277e-08, 9.093161145975877e-08, 9.090236288255595e-08], [9.080718004770924e-08, 9.079747776548945e-08, 9.093324593269111e-08], [9.096003112335365e-08, 9.076477078900288e-08, 9.080940310378886e-08]]","[[0.13793141358820604, 0.12392577153289248, 0.09079987887096923], [0.05125181994794381, 0.10477275269551084, 0.12024280272242971], [0.17571523378026324, 0.33558966922322214, 0.0941885617386554]]"
15,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.153325695324841e-08, 9.088060898556259e-08, 9.074281811235042e-08], [9.101538377019124e-08, 9.093411291737502e-08, 9.06282786086704e-08], [9.146481295627636e-08, 9.089189909986795e-08, 9.081134697573836e-08]]","[[0.04091391690978178, 0.08780994918266834, 0.18519227302537175], [0.048939844343571695, 0.37820216463816886, 0.12371131965768889], [0.22429974734910227, 0.07894745642416243, 0.22259248821474378]]"
16,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.10203266548756e-08, 9.097035515735338e-08, 9.064869809441893e-08], [9.110671092494012e-08, 9.069971002908038e-08, 9.093927296408784e-08], [9.138712447328834e-08, 9.089914455697077e-08, 9.087915893454456e-08]]","[[0.03683586350831773, 0.13523451867644895, 0.18969620866208312], [0.04181868806224277, 0.15950308333369506, 0.11657155902698017], [0.07694606455556488, 0.09510809748206964, 0.11236521954804501]]"
17,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [43.9935302734375, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.087015427264714e-08, 9.087677143404535e-08, 9.100496684797226e-08], [9.132679914339384e-08, 9.0900746861173e-08, 9.078133229327555e-08], [9.100614400256124e-08, 9.073640380928522e-08, 9.084436247793009e-08]]","[[0.09581893210394152, 0.12389965458782602, 0.14046454854858956], [0.15320392255561363, 0.18816645695933987, 0.4792060558180221], [0.056841133558850884, 0.06850736229640352, 0.1387524624980658]]"
18,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.104611129576788e-08, 9.089686929049007e-08, 9.086305853334203e-08], [9.122539634285181e-08, 9.095040740837315e-08, 9.084605796504943e-08], [9.106485333196849e-08, 9.082873858153264e-08, 9.093653207111458e-08]]","[[0.06067111998398668, 0.10796447303174593, 0.14187672668184104], [0.11184868917294227, 0.09578851329863294, 0.13634978931818362], [0.10359806325995694, 0.15155312915612357, 0.13150121516737642]]"
19,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.14791217817767e-08, 9.081713945678569e-08, 9.069022159153351e-08], [9.131244393705e-08, 9.104882186269925e-08, 9.073287795056867e-08], [9.115488942785154e-08, 9.102294206896301e-08, 9.10535327772176e-08]]","[[0.07242117475276479, 0.15734366949419987, 0.33628774428512476], [0.055104186619022534, 0.11189541867002807, 0.10569648539382528], [0.13143538120379183, 0.10939660706546182, 0.13357411767826824]]"
