epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
0,"[[1.000253677368164, 0, 0], [90281.109375, 0, 0], [1.0004907846450806, 0, 0], [90281.109375, 0, 0]]","[[1.0000582933425903, 0, 0], [0, 0, 0], [1.0001164674758911, 0, 0], [0, 0, 0]]","[[0.012197572374635413, 0.2867354379188219, 0.03382051144358622], [0.10484752343318939, 0.06667655903945043, 0.08072309498371076], [0.028678851844137765, 0.046631965862925284, 0.016594717488144572], [0.08021489513982734, 0.05911212113628904, 0.08667552853322136]]","[[0.007589307251777072, 0.053712339853483886, 0.03718297228481941], [0.0689601204221061, 0.09686704455259929, 0.1725221588757661], [0.03951608761315149, 0.03726243571553527, 0.09271768630774498], [0.07101579576664312, 0.15251190821985242, 0.12882675616414052]]"
1,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.07182626968034848, 0.06144516151184881, 0.07491098651942783], [0.0022213307636226205, 0.0017650643530562119, 0.014417030702753726], [0.04678193872706621, 0.021247352932188327, 0.043731459652007726], [9.151192886343325e-08, 0.05746280744326828, 0.025210492388893578]]","[[0.07467315501974192, 0.0776571240382714, 0.08316008812621951], [0.0570547615358788, 0.10502980983398479, 0.32076034684902716], [0.09238515241029328, 0.2344416217204924, 0.12638917698224986], [0.05298589648771281, 0.17040666208133753, 0.10840229324423321]]"
2,"[[61.12517166137695, 3.010906934738159, 0], [44.8487434387207, 0.8689085841178894, 0], [57.0156364440918, 1.7486310005187988, 0], [44.8487434387207, 0.8689085841178894, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.012254678303197071, 0.02203706359387586, 0.03387762842411104], [9.111279045097996e-08, 9.079430552994276e-08, 9.082050159093621e-08], [0.028611231445677045, 0.03209371038302572, 0.03167385880208788], [9.131276651162817e-08, 9.073476276904086e-08, 9.676684825297454e-08]]","[[0.20106965489659936, 0.07966040985775943, 0.14572257363751773], [0.07816889540266471, 0.1003155155975248, 0.15265832891409492], [0.053673472323981224, 0.11580262987681882, 0.1683749788124886], [0.18316186834344403, 0.25494671916712064, 0.45756608721201075]]"
3,"[[50.41120910644531, 0, 3.341369152069092], [46.33102035522461, 0, 0.5730513334274292], [55.18770980834961, 0, 1.2789884805679321], [46.33102035522461, 0, 0.5730513334274292]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.048919991000632906, 9.088310105285217e-08, 9.088890940085664e-08], [9.106898504292969e-08, 9.098899287458899e-08, 9.057376607993241e-08], [0.02725313975383211, 0.015133053890873912, 0.02446904593696868], [9.120677870361198e-08, 9.074560039264472e-08, 9.073747747366744e-08]]","[[0.04945536367565371, 0.08851626031583344, 0.12139250190300986], [0.05291722069992036, 0.08820372611675746, 0.11094452532538407], [0.05900064083469975, 0.11208447285417444, 0.12179123789126763], [0.059913705399447834, 0.10749198379133494, 0.12608114141958307]]"
4,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.091493384973596e-08, 9.094154224760105e-08, 9.085492014521194e-08], [9.09861463807963e-08, 9.066597427500588e-08, 9.089408621680126e-08], [0.019066549675212038, 0.019611118168034753, 0.02179998690411612], [9.12564190896568e-08, 9.096537032433686e-08, 9.080947971138615e-08]]","[[0.05180595119346989, 0.08188730149559138, 0.1560207536117605], [0.06024347720834786, 0.082088404498836, 0.24866125335538095], [0.047744671487344494, 0.11937962124505755, 0.08293201681706423], [0.039078218277899236, 0.4282787978248864, 0.3700284575782137]]"
5,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [54.681453704833984, 0.40907299518585205, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.134572358540185e-08, 9.068124465419007e-08, 9.0727540224347e-08], [9.13632105847247e-08, 9.101932938032714e-08, 9.123911584875685e-08], [0.023912368698609646, 0.026516676054818777, 0.019590348001394867], [9.121597201366704e-08, 9.075429470950979e-08, 9.08849943234968e-08]]","[[0.03162935467747105, 0.10765553466273176, 0.14814884721545313], [0.06085382700370237, 0.08359206180931265, 0.1419502139908833], [0.04992448593757079, 0.09427155252783807, 0.17713757225054483], [0.05489525696148287, 0.11948692560060202, 0.1381311773650764]]"
6,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [65.08320617675781, 0, 0.7217869162559509], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.140855050429028e-08, 9.088009036401003e-08, 9.065676721191204e-08], [9.099621188235344e-08, 9.069271977509776e-08, 9.070168203268217e-08], [0.016126094258780276, 0.020367530304043143, 0.014584638142455593], [9.084423401833446e-08, 9.084653607788304e-08, 9.059723076732152e-08]]","[[0.06195590228676606, 0.12573263348420743, 0.10920194115895925], [0.10683906049086107, 0.11142095122807703, 0.10277088621311173], [0.1231677128052319, 0.13088018538237192, 0.11872086233948839], [0.23241350215548778, 0.11065341378594279, 0.07699517660506802]]"
7,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.101390005125789e-08, 9.082507159925217e-08, 9.068721427514683e-08], [9.127360065519841e-08, 9.070178674161245e-08, 9.071093018629637e-08], [9.646325591758676e-08, 9.592540896247109e-08, 9.56867015387988e-08], [9.107991188643145e-08, 9.099941931124631e-08, 9.068408989529258e-08]]","[[0.0704813988693155, 0.13300578814662883, 0.14762826278362454], [0.11647950963934231, 0.07816050258488515, 0.10339218778102292], [0.04128867514144432, 0.10469898885481031, 0.11457602418716455], [0.10084047594978349, 0.18901252531146254, 0.2763549750842902]]"
8,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.104185008170386e-08, 9.080126110182e-08, 9.061198270222014e-08], [9.10694100914684e-08, 9.090383765270957e-08, 9.069911512885625e-08], [9.618992464339042e-08, 9.590859495568861e-08, 9.583641287429704e-08], [9.112092124672826e-08, 9.063571306253865e-08, 9.06455559483433e-08]]","[[0.06036378976184312, 0.10549314058095183, 0.2424727787207876], [0.040663032892452336, 0.12125791152023017, 0.11670246071925865], [0.23124849326256158, 0.11973258560748552, 0.10542919465200491], [0.032715466727252854, 0.12924856540998927, 0.18952799970040488]]"
9,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.130529511701962e-08, 9.102405736301027e-08, 9.088756312544358e-08], [9.097626091008422e-08, 9.075338823009549e-08, 9.062004632080901e-08], [9.623409019738034e-08, 9.566309775354012e-08, 9.571920262641262e-08], [9.099725555930093e-08, 9.064977259512892e-08, 9.077094982824188e-08]]","[[0.06297849170721764, 0.09985783141677874, 0.10948810251905418], [0.03231347020144226, 0.33740914024624774, 0.15480860025767978], [0.03796590456719522, 0.3468837693964017, 0.08940377885591003], [0.11526302210469834, 0.3998266449904437, 0.13168074828509727]]"
10,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.107401031997532e-08, 9.069252973657958e-08, 9.085276870905642e-08], [9.112018172341857e-08, 9.070019375221064e-08, 9.078131959193049e-08], [9.600916810998454e-08, 9.58688566680877e-08, 9.588650976233996e-08], [9.109869134558127e-08, 9.084763473817789e-08, 9.083163967282003e-08]]","[[0.06102576160904924, 0.08837375882715463, 0.11309365952969405], [0.0649728040923531, 0.14443816890245348, 0.10095080982248138], [0.04990347563957955, 0.34824833033841707, 0.10950432377492464], [0.038575005939960265, 0.08583992234002924, 0.17666664629038537]]"
11,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.109668339881784e-08, 9.086244150595259e-08, 9.067681491100793e-08], [9.089539169183366e-08, 9.078437026700533e-08, 9.064540826042101e-08], [9.612839832828809e-08, 9.581986187159597e-08, 9.59327319377548e-08], [9.12163322935907e-08, 9.072700266091459e-08, 9.060912408739445e-08]]","[[0.040447077296764285, 0.27562946704428376, 0.4616674013313389], [0.04173293401438414, 0.4106910224654168, 0.10892792456562489], [0.050394090976815346, 0.131963312080523, 0.29459155919427304], [0.04977397151824371, 0.11449635679380474, 0.12230311741316266]]"
12,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.131019401647382e-08, 9.06588578710792e-08, 9.081373130065144e-08], [9.127127689067447e-08, 9.072910857010106e-08, 9.107721593087763e-08], [9.589434822193869e-08, 9.595095746078113e-08, 9.602959137828946e-08], [9.136193755187867e-08, 9.081507963032423e-08, 9.069833738286968e-08]]","[[0.049512456791585426, 0.1880715105439515, 0.1852973615598423], [0.05390374382308439, 0.07754125496695541, 0.12373218186349831], [0.04210181231388154, 0.10768418073329696, 0.10353374934545724], [0.0703883519358985, 0.37897724092048085, 0.12134018057337181]]"
13,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.099295538072116e-08, 9.08063511470569e-08, 9.065390862372807e-08], [9.122096576500753e-08, 9.079278096825536e-08, 9.118454853236384e-08], [9.596103059312784e-08, 9.615435711388678e-08, 9.570037161616696e-08], [9.127401877658285e-08, 9.070045132047906e-08, 9.113446303160934e-08]]","[[0.03381397830812831, 0.10450557537314967, 0.12063733589487316], [0.04447692258186551, 0.1182990927739799, 0.09905488444614176], [0.07297999840486348, 0.09278277952091414, 0.25282376803615575], [0.1266085696470771, 0.1862335187672405, 0.12863416447771783]]"
14,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.108931258777143e-08, 9.082085554091073e-08, 9.07932263531499e-08], [9.14616120228398e-08, 9.067327493614822e-08, 9.076479333582242e-08], [9.61363247698562e-08, 9.598044523182737e-08, 9.593695361132979e-08], [9.114266224593125e-08, 9.073842860516571e-08, 9.066122716801037e-08]]","[[0.044007397162278486, 0.3147908410562577, 0.29924004245895075], [0.22048143759975442, 0.11208013612156674, 0.14363738714501514], [0.03487617153810947, 0.07386035434591567, 0.1785043916741589], [0.10563002667003804, 0.0852043956836647, 0.13868807996540225]]"
15,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.11151227057146e-08, 9.077630236443316e-08, 9.072748702722832e-08], [9.101544269915097e-08, 9.088249853951823e-08, 9.078638129647001e-08], [9.59734270236098e-08, 9.594597670158955e-08, 9.593820215688838e-08], [9.079537682192129e-08, 9.112685549489975e-08, 9.097115003927888e-08]]","[[0.12185821820937809, 0.08469377802891496, 0.19260499570418843], [0.18176219679195024, 0.07916508374316832, 0.10681810265653724], [0.046980098625463214, 0.08971199231775616, 0.560651657160034], [0.14470693525195194, 0.36015747091116057, 0.15962412613536864]]"
