epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
0,"[[1.000253677368164, 0, 0], [90281.109375, 0, 0], [1.0004907846450806, 0, 0], [90281.109375, 0, 0]]","[[1.0000582933425903, 0, 0], [0, 0, 0], [1.0001164674758911, 0, 0], [0, 0, 0]]","[[0.012197572374635413, 0.2867354379188219, 0.03382051144358622], [0.10484752343318939, 0.06667655903945043, 0.08072309498371076], [0.028678851844137765, 0.046631965862925284, 0.016594717488144572], [0.08021489513982734, 0.05911212113628904, 0.08667552853322136]]","[[0.007589307251777072, 0.053712339853483886, 0.03718297228481941], [0.0689601204221061, 0.09686704455259929, 0.1725221588757661], [0.03951608761315149, 0.03726243571553527, 0.09271768630774498], [0.07101579576664312, 0.15251190821985242, 0.12882675616414052]]"
1,"[[0, 0.05346328392624855, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.11754279440005024, 0.03776572697276964, 0.03517896867928089], [0.03118975122049932, 0.05290650411993757, 0.032743635346613426], [0.029296958584628392, 0.015860665221401535, 0.025245923194755538], [0.03361250264001843, 0.03363222484908454, 0.0545466513566357]]","[[0.07859899116746635, 0.04263947586834618, 0.0873727186082035], [0.09348870173903782, 0.34484637681600894, 0.19531995301422844], [0.11992209385351506, 0.09525928977679364, 0.12570858224848022], [0.31261202989387993, 0.3425075318932417, 0.10882046540903598]]"
2,"[[74.06731414794922, 4.380243301391602, 0], [54.907161712646484, 1.2585670948028564, 0], [74.61131286621094, 0.5657986998558044, 0], [54.907161712646484, 1.2585670948028564, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.03669103972028635, 0.0924079658152277, 0.05889158554927311], [0.006056079198940623, 0.04476621331779949, 0.034070882669557004], [0.005757295842184863, 0.02358640067802403, 0.010725260683675708], [0.013988815366343695, 0.03255309849542053, 0.03416132541685409]]","[[0.14800403010237342, 0.1326447244259185, 0.5756314925082145], [0.05114119157916191, 0.1003406113143799, 0.11155661592536881], [0.04790364729131352, 0.09490229814322149, 0.10181251268840415], [0.13227916004160098, 0.0984326657384113, 0.10126873522547801]]"
3,"[[65.8516616821289, 0, 1.56513512134552], [51.44145584106445, 0, 1.5697413682937622], [58.675872802734375, 0, 3.3146865367889404], [51.44145584106445, 0, 1.5697413682937622]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.02393681828632842, 0.013579371369178306, 0.0027845365572260025], [0.015745562802446555, 0.02209706351965393, 0.03653282818896431], [0.012848881484963652, 0.00806004997678011, 0.01406523102791347], [0.007478478801661527, 0.020617977986169614, 0.021145980087711326]]","[[0.0614857850463949, 0.1266588826916007, 0.15125045004705473], [0.0406270961963805, 0.12397823484945396, 0.5697400752387004], [0.20334677645075402, 0.06765633547088482, 0.1320667481436134], [0.047572278301821466, 0.16605587235466218, 0.1179258378524061]]"
4,"[[0, 0, 0], [0, 0, 0], [0.1512019783258438, 0, 0], [0, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.09880051837052e-08, 9.108232622229988e-08, 9.090112081202197e-08], [9.147963507025869e-08, 9.099077966807322e-08, 9.071951806859447e-08], [0.01822565498632693, 0.016873103378193966, 0.012130457075234335], [9.097444960363789e-08, 9.103839294619651e-08, 9.066480744138796e-08]]","[[0.044055892118878365, 0.10110902309845704, 0.11753042510325368], [0.03918626956739671, 0.12097383867557829, 0.11430923979659875], [0.0710338148955821, 0.16190139381067437, 0.13801640766313525], [0.09799959838117893, 0.12693376297559603, 0.1196143166148398]]"
5,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [52.630558013916016, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.1646731438983e-08, 9.075425009032434e-08, 9.079177637279174e-08], [9.088430347796295e-08, 9.072173514560896e-08, 9.060549374030035e-08], [0.020161556539624027, 0.015570732509548104, 0.024923859666099824], [9.090347681609653e-08, 9.110980137527243e-08, 9.065272760811613e-08]]","[[0.04550983232215247, 0.11481746920355088, 0.15920325197144303], [0.15642283309856184, 0.20608926279602832, 0.11231805077027346], [0.2298868262619551, 0.08545086356995946, 0.15250444580163205], [0.21685344309061552, 0.10637397237798896, 0.1120151732702539]]"
6,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [57.26827621459961, 0, 0.0035530352033674717], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.110753238265892e-08, 9.068109395501018e-08, 9.071559377152181e-08], [9.112371022461955e-08, 9.087860231482985e-08, 9.075676175945759e-08], [0.01908772549872883, 0.020685386251046226, 0.01890554505583819], [9.112186575786985e-08, 9.080025210208872e-08, 9.075615251952815e-08]]","[[0.04897320103566366, 0.09560383587179205, 0.12055700614757554], [0.03963774263800295, 0.08283366177659915, 0.11841548827885795], [0.19129598930692343, 0.07617368856114379, 0.12767359529305186], [0.06134107090544996, 0.23750034265214617, 0.1288926390173449]]"
7,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.11706475168466568, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.104162041028996e-08, 9.116954372716076e-08, 9.081980048502691e-08], [9.088681404238055e-08, 9.070658356262255e-08, 9.098568427779806e-08], [0.016251833600647175, 0.015582091333894038, 0.018717935756283773], [9.102038217248549e-08, 9.081949884120064e-08, 9.071651583777861e-08]]","[[0.04047168563262666, 0.12521914011236718, 0.07492160924877193], [0.1739756297181996, 0.10706620616117689, 0.10493561008322079], [0.06537035266204831, 0.1243027202430559, 0.11185049406646518], [0.05777503135641997, 0.10890799975089052, 0.09422404190612085]]"
8,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [52.213260650634766, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.116868381259913e-08, 9.07463991581002e-08, 9.06036644315755e-08], [9.12100028441748e-08, 9.08230715236346e-08, 9.077738430294334e-08], [0.01535163192449353, 0.013388013623845785, 0.021777895837970993], [9.099015875340005e-08, 9.087271363954953e-08, 9.098011262293289e-08]]","[[0.06378502401577381, 0.12271032235821702, 0.22968167880541523], [0.13960680662601396, 0.15954101299278922, 0.08046693654599037], [0.04591462269125776, 0.16721267941907939, 0.12773202033709183], [0.08060043390148083, 0.08810432917089622, 0.11395888835193911]]"
9,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [56.33338165283203, 0, 0.07132110744714737], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.097274770260979e-08, 9.075700845043882e-08, 9.099666854838394e-08], [9.133141348477423e-08, 9.062705407300964e-08, 9.10321427479201e-08], [0.02165507630546868, 0.01723491438294641, 0.01681956276748861], [9.099949209377743e-08, 9.070245020483052e-08, 9.087443664211513e-08]]","[[0.03569955167733309, 0.1152441852814048, 0.10169030262576466], [0.04355339136850127, 0.08092899941118613, 0.1499922314889983], [0.15622720548839242, 0.17264836195295846, 0.1864445232665829], [0.03775243349263005, 0.3625694259409276, 0.09006236122476009]]"
