epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
0,"[[1.000253677368164, 0, 0], [90281.109375, 0, 0], [1.0004907846450806, 0, 0], [90281.109375, 0, 0]]","[[1.0000582933425903, 0, 0], [0, 0, 0], [1.0001164674758911, 0, 0], [0, 0, 0]]","[[0.012197572374635413, 0.2867354379188219, 0.03382051144358622], [0.10484752343318939, 0.06667655903945043, 0.08072309498371076], [0.028678851844137765, 0.046631965862925284, 0.016594717488144572], [0.08021489513982734, 0.05911212113628904, 0.08667552853322136]]","[[0.007589307251777072, 0.053712339853483886, 0.03718297228481941], [0.0689601204221061, 0.09686704455259929, 0.1725221588757661], [0.03951608761315149, 0.03726243571553527, 0.09271768630774498], [0.07101579576664312, 0.15251190821985242, 0.12882675616414052]]"
1,"[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.017850900960216173, 0.007832205194739608, 0.008900515424263232], [9.100989605270095e-08, 9.079339916073034e-08, 7.751131813455673e-06], [0.05093066799969577, 0.030103825490079738, 0.031414887028292475], [9.094176481217112e-08, 9.096034479330418e-08, 3.067304713070629e-07]]","[[0.05784560161378938, 0.07343850179335344, 0.09884350791343965], [0.03028986012935392, 0.18377745180009306, 0.14335078324108616], [0.05993247811544831, 0.08203896794256002, 0.10914323978161737], [0.05226005529600487, 0.2669210697163027, 0.10510885135605495]]"
2,"[[49.454017639160156, 2.0993266105651855, 0], [44.4018440246582, 0.43950971961021423, 0], [47.34183120727539, 1.3612602949142456, 0], [44.4018440246582, 0.43950971961021423, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[1.512624228355537e-06, 1.1590813933357722e-05, 7.225038270589152e-06], [9.132064660827228e-08, 9.062542693162536e-08, 9.090496414043687e-08], [9.644638018197253e-08, 9.568500583288361e-08, 9.788007673598449e-08], [9.140429578618113e-08, 9.090278760024324e-08, 9.079567933170177e-08]]","[[0.05618931328203492, 0.10909375416720742, 0.1340710417249564], [0.1934999467751589, 0.07884620102515207, 0.11582799613897454], [0.07984467514245339, 0.16954017946760633, 0.13372122839957998], [0.168693343135719, 0.1386567537930076, 0.13390886502823787]]"
3,"[[47.01811218261719, 0, 2.157473564147949], [46.5477180480957, 0, 0], [50.07683181762695, 0, 1.092297911643982], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.119978084419603e-08, 9.093909562466567e-08, 9.068584979539109e-08], [9.110268299845497e-08, 9.068504066670996e-08, 9.076565820330282e-08], [9.602202614060772e-08, 9.584039602515526e-08, 9.563270764459651e-08], [9.116639076626728e-08, 9.104825710694904e-08, 9.085883175314582e-08]]","[[0.1480587945306543, 0.15077825033970718, 0.08977083153063017], [0.03371908855668333, 0.1102868084589501, 0.10501417368756688], [0.1260356425327889, 0.11958587586784948, 0.11468879693121456], [0.0233088257316009, 0.1008406190867582, 0.11913035693491153]]"
4,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.10692957982253e-08, 9.081526834437545e-08, 9.062689802362196e-08], [9.091693780336591e-08, 9.093058135098251e-08, 9.083825025609438e-08], [9.60418183512594e-08, 9.584606690738906e-08, 9.581108219371758e-08], [9.095451623856393e-08, 9.06317147753616e-08, 9.069452635013827e-08]]","[[0.0566588804932028, 0.12475292666143913, 0.21599299640426597], [0.17913683369628597, 0.10886874878867467, 0.08979212912532468], [0.04997249737039562, 0.1054011935327678, 0.0855385682518518], [0.03708395361529146, 0.13753445747489002, 0.11872779305706198]]"
5,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.115754222859684e-08, 9.077864979955208e-08, 9.085988138893033e-08], [9.092134616771992e-08, 9.082540100311391e-08, 9.079043751442335e-08], [9.640553126144536e-08, 9.58152516074177e-08, 9.566489350797524e-08], [9.123877672483699e-08, 9.087968644637672e-08, 9.076986821141685e-08]]","[[0.09527554700387443, 0.3471216750671512, 0.11164907022195432], [0.04599666538767052, 0.4134627063492226, 0.10963060584035463], [0.04096681764152772, 0.10621479855885073, 0.12788906644780387], [0.04843389247685744, 0.11324271883237196, 0.4644334713717783]]"
6,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.100945580074441e-08, 9.069097288902218e-08, 9.066429546564451e-08], [9.113307332492715e-08, 9.07154523652392e-08, 9.058632729782913e-08], [9.62655172031888e-08, 9.579191590691995e-08, 9.577019149889201e-08], [9.08147534989562e-08, 9.090471539992597e-08, 9.071620677358105e-08]]","[[0.14172660602385245, 0.11592511611976282, 0.0986633726948148], [0.20821270953888923, 0.06863256792461295, 0.13495673964921545], [0.0441225256032916, 0.11750087890707415, 0.15580762969032283], [0.2576820776075034, 0.12587573026524276, 0.10628444502523308]]"
7,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.116016827594883e-08, 9.08802290602296e-08, 9.06973429992711e-08], [9.107037557214362e-08, 9.074597745394748e-08, 9.07022695395549e-08], [9.597150549974335e-08, 9.581810890029664e-08, 9.582265748143055e-08], [9.131524918750068e-08, 9.072616275679898e-08, 9.068760490525594e-08]]","[[0.04294241589894066, 0.10389523510238821, 0.146282428837842], [0.07049166740598983, 0.16810438433178512, 0.13596805398549572], [0.04124669477825198, 0.13149399610797674, 0.12122388968458495], [0.042490286872434994, 0.08597679465339908, 0.12970704652715087]]"
8,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.139628448252953e-08, 9.100635571675731e-08, 9.061994146975522e-08], [9.103027173498447e-08, 9.084190028559122e-08, 9.075722384241176e-08], [9.608450847801296e-08, 9.583877453409722e-08, 9.564198212687508e-08], [9.129015075567807e-08, 9.099192851565143e-08, 9.061281040497478e-08]]","[[0.054238810570059644, 0.09672410977862982, 0.2514850793567981], [0.02927683282811852, 0.10545075936580295, 0.11782093528972337], [0.0810124129502033, 0.08973301678308748, 0.10862566900953263], [0.05437299492977343, 0.16111950851896178, 0.3398395085629258]]"
9,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.112450517304622e-08, 9.077282823143191e-08, 9.072824716800258e-08], [9.085990082116204e-08, 9.068690496747037e-08, 9.066116128840462e-08], [9.625495003694543e-08, 9.582222038195647e-08, 9.586516356775929e-08], [9.097159794572198e-08, 9.092710524322705e-08, 9.094589020138227e-08]]","[[0.052306875340217156, 0.0811342256718552, 0.16648147934486043], [0.05560568790396574, 0.1061858550058129, 0.1662160021121156], [0.038863015136616115, 0.16765911461508576, 0.13999595938442358], [0.08188020668907435, 0.1861277741399239, 0.1623714011542286]]"
