epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[1.0171384811401367, 0, 0], [0.9861523509025574, 0, 0], [1.0437815189361572, 0, 0], [0.9861523509025574, 0, 0]]","[[0.9781603217124939, 0, 0], [0.9722913503646851, 0, 0], [0.958617627620697, 0, 0], [0.9722913503646851, 0, 0]]","[[0.008875240520886993, 0.016097669507634096, 0.01882856869798764], [0.0014008451062709093, 0.003113835116187683, 0.003910788490368044], [0.013117470756944576, 0.009491107970065856, 0.011031126061571257], [0.001175379666586601, 0.0032891796018065496, 0.003960811031388184]]","[[0.0037507618714635853, 0.027138971043257756, 0.04108934223591577], [0.022097882825243616, 0.05026275827700328, 0.06501233432394052], [0.005189667863276084, 0.02558758014660798, 0.0424163116521209], [0.02151313518865676, 0.049547199586729686, 0.06400330298934809]]"
11,"[[1.016910433769226, 0, 0], [0.9861523509025574, 0, 0], [1.0434651374816895, 0, 0], [0.9861523509025574, 0, 0]]","[[0.9791513681411743, 0, 0], [0.9722944498062134, 0, 0], [0.9606552720069885, 0, 0], [0.9722944498062134, 0, 0]]","[[0.008423881368781354, 0.01647051842868658, 0.018380662664853418], [0.0011614847667452547, 0.0031622931195172147, 0.003894048167671875], [0.012730419311777291, 0.009431986361352456, 0.011581549279991932], [0.0012748968018850876, 0.0032429194846358518, 0.0037875916876889]]","[[0.003577012132181562, 0.026656177218169083, 0.03967105336130467], [0.021491741836560597, 0.05066330921133517, 0.0651345564793156], [0.004873594851400106, 0.026806071556280807, 0.040369263937273345], [0.02203279215347952, 0.049903693331141155, 0.06390302241688331]]"
12,"[[1.016463279724121, 0, 0], [0.9861523509025574, 0, 0], [1.0437297821044922, 0, 0], [0.9861523509025574, 0, 0]]","[[0.9789846539497375, 0, 0], [0.9722944498062134, 0, 0], [0.9592999219894409, 0, 0], [0.9722944498062134, 0, 0]]","[[0.007888455303241141, 0.015572184331035372, 0.018269685865595246], [0.0013213851251084813, 0.002995030843857436, 0.0037482296621650984], [0.01288595194761472, 0.012111806268056117, 0.013196898845233845], [0.0012600787532844075, 0.003154403294589449, 0.0037249550141917167]]","[[0.003378121865244496, 0.026436682540269082, 0.041629285006176776], [0.021538304399850564, 0.05020293375963052, 0.06374549348955047], [0.0045068861725166874, 0.027533480704776746, 0.04242746163952174], [0.021446232634997238, 0.05053227859742172, 0.06414973098998562]]"
13,"[[1.0165940523147583, 0, 0], [0.9861462712287903, 0, 0], [1.0440673828125, 0, 0], [0.9861462712287903, 0, 0]]","[[0.9810562133789062, 0, 0], [0.9722851514816284, 0, 0], [0.9604483842849731, 0, 0], [0.9722851514816284, 0, 0]]","[[0.007172505279126006, 0.01508537019834081, 0.01706824642837844], [0.0012547939491313422, 0.0031199959667486754, 0.003930047472438826], [0.012464436381088202, 0.01004650542803421, 0.011357441578361506], [0.0012158062343165799, 0.003256862422434599, 0.0038367769711868545]]","[[0.0034050308537145403, 0.02602629676746896, 0.04096235364480085], [0.02214023317826895, 0.050012706293128234, 0.06441275688486506], [0.004483149824215738, 0.027106549226842795, 0.04018145383099476], [0.021167725581478794, 0.04976691044787516, 0.06430301310002977]]"
14,"[[1.0166062116622925, 0, 0], [0.9861523509025574, 0, 0], [1.0444536209106445, 0, 0], [0.9861523509025574, 0, 0]]","[[0.9810932874679565, 0, 0], [0.9722913503646851, 0, 0], [0.9611183404922485, 0, 0], [0.9722913503646851, 0, 0]]","[[0.007211628591062442, 0.014837770737307592, 0.01705655146996762], [0.0011594125474832563, 0.0032532895911236686, 0.0038636449232759516], [0.011921821501435188, 0.00926545757906252, 0.011155717719883268], [0.0012849548693686691, 0.0029558819391585665, 0.0038733523916157633]]","[[0.003298485866169893, 0.026188895566722492, 0.04046088511050124], [0.021748394403753223, 0.049269375561379884, 0.06364980988885476], [0.0046441231201143325, 0.02839176376575748, 0.043065617511111993], [0.02201066954272218, 0.05070816250786519, 0.0642625272376964]]"
15,"[[1.0166062116622925, 0, 0], [0.9861462712287903, 0, 0], [1.0446513891220093, 0, 0], [0.9861462712287903, 0, 0]]","[[0.9811272621154785, 0, 0], [0.9722882509231567, 0, 0], [0.9613035917282104, 0, 0], [0.9722882509231567, 0, 0]]","[[0.007184665125760435, 0.01457136185618835, 0.01670034758356108], [0.001191632110806055, 0.003184727269925763, 0.0038207699737817947], [0.011927334351998694, 0.008926992043807938, 0.010718842759693571], [0.0011957125407553518, 0.0030925179359518776, 0.003668733558955291]]","[[0.0034332417006010946, 0.02646768783525018, 0.039961535457398875], [0.02209313727664658, 0.05017955846702233, 0.06440532068157273], [0.004604687594224136, 0.029057538401767186, 0.04298482096958814], [0.021903927600024863, 0.050189990647558545, 0.0642258651042904]]"
16,"[[1.0166062116622925, 0, 0], [0.9861493110656738, 0, 0], [1.0443867444992065, 0, 0], [0.9861493110656738, 0, 0]]","[[0.9811611771583557, 0, 0], [0.9722882509231567, 0, 0], [0.9609300494194031, 0, 0], [0.9722882509231567, 0, 0]]","[[0.0072656139217964315, 0.014857580535106395, 0.0175054342410251], [0.0012823333082793895, 0.0030346972433407727, 0.0038220550192830374], [0.011801435854733438, 0.009094209175665892, 0.010484991506222879], [0.0013175135607188047, 0.0032355479397652505, 0.004125402201452766]]","[[0.0033981111815566266, 0.025579868757266064, 0.03952874151171887], [0.021656430036536847, 0.05055681436030575, 0.06434166574856107], [0.004567269083759208, 0.02808204261908889, 0.04467064564022622], [0.021806109490262057, 0.05022230074048974, 0.06521178172953587]]"
17,"[[1.0166062116622925, 0, 0], [0.9861523509025574, 0, 0], [1.044061303138733, 0, 0], [0.9861523509025574, 0, 0]]","[[0.9812013506889343, 0, 0], [0.9722944498062134, 0, 0], [0.9611831903457642, 0, 0], [0.9722944498062134, 0, 0]]","[[0.007117683475235668, 0.015106319582007522, 0.016847639868206567], [0.001241953315573496, 0.0031761814694000827, 0.003914485025464404], [0.011801975070388711, 0.00887825079410637, 0.010946818605591786], [0.0012772425823389163, 0.0032815082633695087, 0.003992008015742898]]","[[0.0032757330247652596, 0.025501631024645956, 0.040162914830233015], [0.021641799937066417, 0.04886872412586048, 0.06374992367558986], [0.0048983975814110015, 0.028850707043265582, 0.042861705869254425], [0.021822155823078886, 0.050588925828368506, 0.06463648323918574]]"
18,"[[1.0166122913360596, 0, 0], [0.9861584305763245, 0, 0], [1.0440521240234375, 0, 0], [0.9861584305763245, 0, 0]]","[[0.9812692403793335, 0, 0], [0.9722944498062134, 0, 0], [0.9611615538597107, 0, 0], [0.9722944498062134, 0, 0]]","[[0.006826226872234893, 0.014508883989138617, 0.016629447137148173], [0.0012045150928137723, 0.003204334407699506, 0.003912021146666841], [0.011560310141310521, 0.00944778992829925, 0.010552212886918001], [0.001325307395368171, 0.002985678332431349, 0.003953777218612261]]","[[0.0033297810536558298, 0.026074229391526007, 0.0397880338565293], [0.021340376454894058, 0.05004114039427278, 0.06387555969609252], [0.004676868457090435, 0.02815937190027714, 0.04319539766173854], [0.02155512448915884, 0.0491808689507036, 0.06432521263903844]]"
19,"[[1.0166122913360596, 0, 0], [0.9861523509025574, 0, 0], [1.0437815189361572, 0, 0], [0.9861523509025574, 0, 0]]","[[0.981349527835846, 0, 0], [0.9722944498062134, 0, 0], [0.9612017273902893, 0, 0], [0.9722944498062134, 0, 0]]","[[0.007028436526352958, 0.014440338082420769, 0.016309565795362867], [0.0013101155537897002, 0.0030261901086570207, 0.0040853869082554985], [0.01134269337727773, 0.008965247690323313, 0.01015093912965101], [0.0012827022324114093, 0.0033181669213019306, 0.0038435174113906896]]","[[0.003494590755270623, 0.02591279558502066, 0.04055553046218823], [0.021628913572236477, 0.04949593138968549, 0.06473580026763726], [0.004864498728669319, 0.02812635196266006, 0.04280529044149141], [0.021782820546458817, 0.05076479703856966, 0.06447935909581738]]"
