epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.131706067825834e-08, 9.06760338280653e-08, 9.094792336644797e-08], [9.127198818616283e-08, 9.067843936823313e-08, 9.071175512161655e-08], [9.604118616524936e-08, 9.585216604681968e-08, 9.5934625695698e-08], [9.099042419168034e-08, 9.07832517007424e-08, 9.081998103592349e-08]]","[[0.1255082382379813, 0.29716491791736144, 0.15946153005916142], [0.04212001657712074, 0.12220405895705246, 0.10752712403998663], [0.036391681486912256, 0.4237295605491139, 0.4466022732344726], [0.06312653038900107, 0.16466226876294568, 0.11217602196932049]]"
11,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.098249521809778e-08, 9.078202533507102e-08, 9.08698629421097e-08], [9.099034033684781e-08, 9.083017947174916e-08, 9.072681323004116e-08], [9.70379872336856e-08, 9.596755699055209e-08, 9.583025269057821e-08], [9.090493696620112e-08, 9.064565076148088e-08, 9.072892885965314e-08]]","[[0.039246115488556194, 0.15697254108401326, 0.1636424334903499], [0.11970578310240516, 0.13450555110385343, 0.23565172628336967], [0.03902987050827318, 0.12368966637579902, 0.14270363612931863], [0.03346413162478205, 0.44629135259665637, 0.09724092928254123]]"
12,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.130968332377905e-08, 9.099603636907906e-08, 9.090300406801613e-08], [9.104896873754929e-08, 9.076349503241288e-08, 9.056039876168047e-08], [9.628761676385755e-08, 9.571496806264522e-08, 9.587785624977048e-08], [9.101648002402884e-08, 9.090206853776904e-08, 9.067662603342958e-08]]","[[0.04546342895834629, 0.2213900744795789, 0.1308506222253034], [0.03743462144354069, 0.08629337320637938, 0.17905984508907075], [0.06201907070320388, 0.29883862506557896, 0.1497563399598077], [0.21931080642187914, 0.3500967095819707, 0.49993156579574494]]"
13,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.085264970930105e-08, 9.090161803510468e-08, 9.068840340098193e-08], [9.110311875401836e-08, 9.1150692275114e-08, 9.06563193793707e-08], [9.605037759854979e-08, 9.596769370510064e-08, 9.590249146074942e-08], [9.123928706045982e-08, 9.069274077239451e-08, 9.088350104001759e-08]]","[[0.07509763946454488, 0.1909100509451771, 0.08764353857761147], [0.039699738811675864, 0.09316072819698222, 0.20258042575778554], [0.030048967925195572, 0.33168462766946744, 0.09078342097105625], [0.05504588987498606, 0.12083661109399102, 0.11288864944314725]]"
14,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.178141076729843e-08, 9.07203907287278e-08, 9.070541249498869e-08], [9.107563752560236e-08, 9.066354339434178e-08, 9.106544275437676e-08], [9.583320626464978e-08, 9.567514332832298e-08, 9.575839791945036e-08], [9.116179022555827e-08, 9.087670137295675e-08, 9.08187163438733e-08]]","[[0.057239179521827964, 0.12572609559088965, 0.10150884491826799], [0.17901658748134633, 0.08779811284242835, 0.12666168950998133], [0.053223646446390695, 0.1499883480218385, 0.11649389004479346], [0.0400373062853324, 0.10122061508137113, 0.153189215314589]]"
15,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.102856165996834e-08, 9.061147641601683e-08, 9.061194038603307e-08], [9.114968466079954e-08, 9.098004106416411e-08, 9.096658195148888e-08], [9.618800481407952e-08, 9.58030689645442e-08, 9.56829124961659e-08], [9.105102668461385e-08, 9.074736862126486e-08, 9.08378419127456e-08]]","[[0.057440920764417785, 0.10647918028587688, 0.16169170320038864], [0.04557824098154881, 0.1716287144896945, 0.10831493239956132], [0.10857128367007568, 0.09250313427499474, 0.10339374899144248], [0.052812058496569246, 0.1129647343234016, 0.19373376094838202]]"
16,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.099688095712674e-08, 9.078951438198745e-08, 9.076288887379078e-08], [9.103224396518929e-08, 9.088024836335284e-08, 9.067528916862393e-08], [9.627419036432595e-08, 9.597446442741391e-08, 9.580193847831886e-08], [9.132219899558247e-08, 9.065777125559177e-08, 9.076405238303326e-08]]","[[0.036117821948734315, 0.11712162750672728, 0.40500215742388956], [0.0572561667794601, 0.13585856495367352, 0.13260166090361594], [0.04276180489794534, 0.07830228882642638, 0.12624021365757318], [0.14295420880707, 0.11933304832550751, 0.1331713362238468]]"
17,"[[43.993526458740234, 0, 0], [43.993526458740234, 0, 0], [44.26152038574219, 0, 0], [43.993526458740234, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.15796906071813e-08, 9.063818544041518e-08, 9.080461614779028e-08], [9.113015751136109e-08, 9.091456113202055e-08, 9.072090041258651e-08], [9.597337982277835e-08, 9.583760008673226e-08, 9.573458358036516e-08], [9.124487796017205e-08, 9.082809946776022e-08, 9.073568196345885e-08]]","[[0.04174898287299608, 0.0945550253046687, 0.11208516598499273], [0.05735582374478592, 0.15325961777123875, 0.1220300526853738], [0.03306953467558857, 0.4103123560613822, 0.12260833577272161], [0.13042139160703495, 0.2707235382110819, 0.12113993753798202]]"
18,"[[46.5477180480957, 0, 0], [46.5477180480957, 0, 0], [46.81570816040039, 0, 0], [46.5477180480957, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.131108471777391e-08, 9.078165507904955e-08, 9.064733894444662e-08], [9.098008294366144e-08, 9.080668544772765e-08, 9.098963235995123e-08], [9.60583095397741e-08, 9.575027298889258e-08, 9.592060523327954e-08], [9.114076109448569e-08, 9.069245837358913e-08, 9.074706114991149e-08]]","[[0.0495289853923438, 0.1788782078220613, 0.13046699660227357], [0.1118394404010593, 0.3600370712248385, 0.11645630464381061], [0.053449941633862824, 0.08445796781531785, 0.17583644770231066], [0.04051150689504551, 0.1558295618396179, 0.1316354099784113]]"
19,"[[0.4972839057445526, 0, 0], [0.4972839057445526, 0, 0], [0.7652748823165894, 0, 0], [0.4972839057445526, 0, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[9.141402030492917e-08, 9.100455346640803e-08, 9.075716729056577e-08], [9.096783351475538e-08, 9.077900900402752e-08, 9.077511162847946e-08], [9.629180428656087e-08, 9.571703226448071e-08, 9.574527295890712e-08], [9.103601288084433e-08, 9.108745747929174e-08, 9.069818367013146e-08]]","[[0.17977560739104426, 0.4613219463671021, 0.079666819910482], [0.05087934340657783, 0.12018363787133476, 0.1691999158389848], [0.1546849033772877, 0.19236163656564065, 0.10590174385774692], [0.03219909847002836, 0.16176801663614482, 0.12955913401947045]]"
