epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[1.4652513265609741, 0, 0], [0.08724375069141388, 0, 0], [2.1373565196990967, 0, 0], [1.1142857074737549, 0, 0]]","[[0.8218098878860474, 0, 0], [0, 0, 0], [0.5729032158851624, 0, 0], [0.903099000453949, 0, 0]]","[[0.017069231390377908, 0.04938988560305648, 0.046215223079900315], [9.00561723678714e-08, 9.00439250768162e-08, 9.004499177496789e-08], [0.021608542676802258, 0.015732483606316464, 0.01652555808251656], [0.0015694669689172668, 0.002622187642473452, 0.003398983118662972]]","[[0.027923342472080125, 0.06357310225732973, 0.08349965056836602], [0.08167169197672915, 0.14153986814618863, 0.15240319764995947], [0.030738328533429872, 0.05772534645142334, 0.06497249397996074], [0.025379745675926907, 0.06724683479703905, 0.07944311045139897]]"
11,"[[1.4596219062805176, 0, 0], [0.08724375069141388, 0, 0], [2.1425282955169678, 0, 0], [1.1142823696136475, 0, 0]]","[[0.8444008231163025, 0, 0], [0, 0, 0], [0.5772374868392944, 0, 0], [0.903099000453949, 0, 0]]","[[0.02162605533013326, 0.049389219147233404, 0.04964257228069367], [9.00504995719017e-08, 9.00556128746958e-08, 9.002024941320947e-08], [0.022871781853239546, 0.013188921657720029, 0.016288327971509906], [0.0022005093127355347, 0.002457748385026587, 0.004044749889857733]]","[[0.028290500742084182, 0.07200026452890472, 0.07933951758740311], [0.07811278267890664, 0.13914745092076974, 0.1540717897551372], [0.03126616447994502, 0.0563008846184823, 0.06618069680010805], [0.025194754965569163, 0.06662955795865107, 0.0852511645452054]]"
12,"[[1.4621212482452393, 0, 0], [0.08724375069141388, 0, 0], [2.1392929553985596, 0, 0], [1.1142823696136475, 0, 0]]","[[0.8503044247627258, 0, 0], [0, 0, 0], [0.5804216265678406, 0, 0], [0.9030925035476685, 0, 0]]","[[0.007695425953176803, 0.05391102005133752, 0.06110169979443021], [9.005594468757881e-08, 9.004397417506737e-08, 9.004196971513042e-08], [0.019576363447733017, 0.01579662000520436, 0.014740157489780864], [0.002351033768666528, 0.002881966336807939, 0.004164431856473848]]","[[0.025784154783705254, 0.06806865345788557, 0.0820544479928425], [0.0798119752481798, 0.13872003296102986, 0.15239651849362812], [0.029378111672891546, 0.0533236757820918, 0.07455343131417987], [0.024336525278408235, 0.060037877960273815, 0.07344679342322934]]"
13,"[[1.4611241817474365, 0, 0], [0.08724375069141388, 0, 0], [2.1383941173553467, 0, 0], [1.1142823696136475, 0, 0]]","[[0.8517210483551025, 0, 0], [0, 0, 0], [0.5801064372062683, 0, 0], [0.903099000453949, 0, 0]]","[[0.01223023363268746, 0.049489320627061385, 0.05795504174104027], [9.375782355940024e-08, 9.004297863151674e-08, 9.003402363116984e-08], [0.021090410419158802, 0.015922413546955592, 0.015032774620086257], [0.0017661924071116805, 0.0031492652947604665, 0.004520288938965106]]","[[0.025663928369590253, 0.05980331209946387, 0.08188299285863555], [0.08206198602180348, 0.14303792904833412, 0.1578164867817276], [0.02909596217763518, 0.057682768982670475, 0.06916936485378383], [0.025751932266156886, 0.06755083314802035, 0.0829718512840593]]"
14,"[[1.460947871208191, 0, 0], [0.08724375069141388, 0, 0], [2.1378958225250244, 0, 0], [1.1142789125442505, 0, 0]]","[[0.851876974105835, 0, 0], [0, 0, 0], [0.5758956074714661, 0, 0], [0.903099000453949, 0, 0]]","[[0.009079311249783235, 0.05481905330853281, 0.04828531901713299], [9.004879314446844e-08, 9.004279805471971e-08, 9.004053304734323e-08], [0.016708693138042196, 0.015739109913755163, 0.016295108712404215], [0.002185519696334019, 0.0036146887123727923, 0.004604953131156261]]","[[0.027908487044187708, 0.06744037389909792, 0.08963871863017901], [0.08341687293725986, 0.14075168991720705, 0.15271150499308198], [0.03134219443476743, 0.0551101547653374, 0.07277346310561078], [0.02703863929156658, 0.06516365333278963, 0.08069739606460756]]"
15,"[[1.4607138633728027, 0, 0], [0.08724375069141388, 0, 0], [2.1375701427459717, 0, 0], [1.1142789125442505, 0, 0]]","[[0.85035640001297, 0, 0], [0, 0, 0], [0.5763537287712097, 0, 0], [0.903099000453949, 0, 0]]","[[0.008887303867954728, 0.05001804992498407, 0.05335777582160832], [9.377004514641734e-08, 9.003997447926488e-08, 9.003259920138921e-08], [0.019159944480830936, 0.015955284893320733, 0.016306179917447934], [0.002096065456579835, 0.0025056349023508413, 0.004333102080395301]]","[[0.024800547026699142, 0.06532618658056032, 0.08610039292110858], [0.07654891021879469, 0.1455093072944502, 0.1545285627426774], [0.03327406497071867, 0.056914997659911815, 0.06545533958172693], [0.025873858910719274, 0.06456583239868627, 0.08043691259447076]]"
16,"[[1.4594895839691162, 0, 0], [0.08724375069141388, 0, 0], [2.137336254119873, 0, 0], [1.114272117614746, 0, 0]]","[[0.8505091071128845, 0, 0], [0, 0, 0], [0.5766234397888184, 0, 0], [0.903099000453949, 0, 0]]","[[0.005104825148708792, 0.04887841594549927, 0.04153659519946536], [9.375880484514482e-08, 9.003940435046032e-08, 9.001285600479673e-08], [0.02052787378121856, 0.012775734409558913, 0.014410256572829898], [0.0017603329501179263, 0.0030118299363936637, 0.0032527111511448685]]","[[0.024977324154540514, 0.06441692371248411, 0.09164889228869408], [0.0818586534382309, 0.14290077188589134, 0.15584192485823223], [0.03046478517059268, 0.056576869692395594, 0.07128770042475732], [0.025244199945299306, 0.06509093088060587, 0.08044061269182262]]"
17,"[[1.4592827558517456, 0, 0], [0.08724035322666168, 0, 0], [2.1371395587921143, 0, 0], [1.1142823696136475, 0, 0]]","[[0.8505546450614929, 0, 0], [0, 0, 0], [0.5767858624458313, 0, 0], [0.903099000453949, 0, 0]]","[[0.009596605966704386, 0.04869084628436961, 0.05686480584419687], [9.37606822480365e-08, 9.00484928126806e-08, 9.004173405428041e-08], [0.021963824765853127, 0.015310459957592056, 0.01341206373096058], [0.0021149126164237394, 0.0029455763257741786, 0.0037742783399820957]]","[[0.028093290967580738, 0.06668519614245404, 0.08801489366997303], [0.08152069471750376, 0.1395937006217497, 0.15589567537215995], [0.030061011039732202, 0.06567696227081082, 0.07301915602798997], [0.02588812644719483, 0.06350168517810896, 0.07936644828096502]]"
18,"[[1.4592047929763794, 0, 0], [0.08724375069141388, 0, 0], [2.1369528770446777, 0, 0], [1.1142789125442505, 0, 0]]","[[0.8505318760871887, 0, 0], [0, 0, 0], [0.5768800973892212, 0, 0], [0.903099000453949, 0, 0]]","[[0.012095574447060517, 0.05413543788153555, 0.04410096168189939], [9.006049891245857e-08, 9.0037089420568e-08, 9.00473756843536e-08], [0.019984063184107153, 0.015621845224343022, 0.015471048913122822], [0.001719079278340466, 0.003626726426897652, 0.0038466324822158844]]","[[0.024152972045556484, 0.066200299821347, 0.0926874806217723], [0.07893678444620794, 0.14331872030939122, 0.15708269687741483], [0.02944973699116651, 0.06059538484581739, 0.07001576122348639], [0.026586351999785058, 0.06948822573183829, 0.0830735547977145]]"
19,"[[1.4591165781021118, 0, 0], [0.08724375069141388, 0, 0], [2.1367766857147217, 0, 0], [1.1142823696136475, 0, 0]]","[[0.8505058884620667, 0, 0], [0, 0, 0], [0.576935350894928, 0, 0], [0.903099000453949, 0, 0]]","[[0.004550679580486461, 0.05276711832385443, 0.04935840259739044], [9.375986696154495e-08, 9.00282193329305e-08, 9.00267215493926e-08], [0.019831671087766473, 0.013855944810007096, 0.014988084400540825], [0.0017975895498068706, 0.003134647753277624, 0.004407626144511536]]","[[0.03470006581459185, 0.07229600611817232, 0.08740442089061605], [0.08005249284427787, 0.1369185266207701, 0.1534634886625424], [0.029784418807262528, 0.05547579160614172, 0.06625663820204616], [0.025300933256650022, 0.0649422279088432, 0.08111139726848449]]"
