epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[0, 1.9914815425872803, 0], [0, 0.08380653709173203, 0], [0, 1.8310598134994507, 0.2812653183937073], [0, 0.08380653709173203, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0.15453390777111053, 0], [0, 0, 0]]","[[0.028948487358049838, 0.021612350621242945, 0.07137840082043792], [9.094032067116125e-08, 9.057846323916997e-08, 9.068366238604294e-08], [0.010919016567974298, 0.002478680863504375, 0.0023865703950326066], [9.099418340769221e-08, 9.06219091566753e-08, 9.06276806572003e-08]]","[[0.0878840143987596, 0.14329547570954257, 0.11958276443711378], [0.10019174360202604, 0.12379565357835565, 0.2048727772317851], [0.06911322984592001, 0.07890027823707678, 0.12401770022341753], [0.09433563926621735, 0.12303739815839716, 0.1548739893277251]]"
11,"[[0, 1.9914848804473877, 0], [0, 0.08380653709173203, 0], [0, 1.8310598134994507, 0.2812653183937073], [0, 0.08380653709173203, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0.15453390777111053, 0], [0, 0, 0]]","[[0.03046952893940371, 0.0418539966019413, 0.056794230434620695], [9.084604860400816e-08, 9.070203110721046e-08, 9.062276458388248e-08], [0.010652917315276629, 0.0017455895099788134, 0.002863430326159698], [9.098060270709474e-08, 9.077386643093289e-08, 9.066604471725704e-08]]","[[0.06855549681697619, 0.08353368822949025, 0.16898157823381274], [0.10568351350852034, 0.12489994570495383, 0.19327056879714538], [0.06831580133307504, 0.08010613620593145, 0.11282203898171403], [0.1027450387099731, 0.12416468768579608, 0.1553570649675015]]"
12,"[[0, 1.9914815425872803, 0], [0, 0.08380653709173203, 0], [0, 1.8310598134994507, 0.2812653183937073], [0, 0.08380653709173203, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0.15453390777111053, 0], [0, 0, 0]]","[[0.06301527237926574, 0.0588271470730763, 0.02187127376152692], [9.090322067010159e-08, 9.067063683141798e-08, 9.07018590024184e-08], [0.00987046677366649, 0.00399599002471171, 0.0019426621564006968], [9.077881338708354e-08, 9.070701547592293e-08, 9.061201053844577e-08]]","[[0.08846336077242552, 0.14303070189121525, 0.16562582453601005], [0.07040183883420491, 0.15073880898697276, 0.19710608117431302], [0.0731297376825679, 0.07732410497378743, 0.12815460934581477], [0.0955387831918354, 0.18929351335725847, 0.18448452681766878]]"
13,"[[0, 1.9914815425872803, 0], [0, 0.08380653709173203, 0], [0, 1.8310598134994507, 0.2812653183937073], [0, 0.08380653709173203, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0.15453390777111053, 0], [0, 0, 0]]","[[0.057629130149555896, 0.019116359763806576, 0.07658452695973668], [9.08324230912356e-08, 9.065652619302719e-08, 9.06192240797579e-08], [0.01779034261587722, 0.00593897991723651, 0.0023785826838678098], [9.082597368814364e-08, 9.064857312134297e-08, 9.07167542421992e-08]]","[[0.08722190001777207, 0.08686946884114854, 0.16718050752680214], [0.09737494243876305, 0.1860071866717247, 0.1969424558694825], [0.07029507039151472, 0.12167040305057696, 0.10027636947240634], [0.1017176052984444, 0.18601613150079493, 0.19150344487854698]]"
14,"[[0, 1.9914848804473877, 0], [0, 0.08380653709173203, 0], [0, 1.8310598134994507, 0.2812653183937073], [0, 0.08380653709173203, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0.15453390777111053, 0], [0, 0, 0]]","[[0.06133874168826894, 0.05955510305370615, 0.08439879339235004], [9.085100133008089e-08, 9.066152762570995e-08, 9.058880457114363e-08], [0.008528927281901449, 0.0026200070752839567, 0.0046537619259419466], [9.098818412114313e-08, 9.06035437040652e-08, 9.06572123464065e-08]]","[[0.08437837823341698, 0.13692145502167397, 0.12819808091158535], [0.10416443079527697, 0.1208748205798222, 0.20665554521916965], [0.05933597252457989, 0.11661989287017484, 0.10986626155884176], [0.103376449389311, 0.15324058584460246, 0.20098286034193252]]"
15,"[[0, 1.9914815425872803, 0], [0, 0.08380653709173203, 0], [0, 1.8310598134994507, 0.2812653183937073], [0, 0.08380653709173203, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0.15453390777111053, 0], [0, 0, 0]]","[[0.009643953961784465, 0.04121138851739889, 0.07265577903613084], [9.112836606771922e-08, 9.061698281928994e-08, 9.061242969354072e-08], [0.008359076043175992, 0.00410749170240105, 0.0023303182574499863], [9.0960570775287e-08, 9.063478358376732e-08, 9.061111198728553e-08]]","[[0.08282639422293034, 0.0926189837961479, 0.10668308645375822], [0.07135030824131308, 0.12156292916108058, 0.15154669679432767], [0.07214456748879394, 0.1182245950484109, 0.10117254447059569], [0.09641697899924767, 0.12297561184083697, 0.15241204609485523]]"
16,"[[0, 1.9914848804473877, 0], [0, 0.08380653709173203, 0], [0, 1.8310598134994507, 0.2812653183937073], [0, 0.08380653709173203, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0.15453390777111053, 0], [0, 0, 0]]","[[0.010676362530443705, 0.020492158721523105, 0.023995999643505492], [9.061849643183173e-08, 9.064143611708005e-08, 9.061525390974782e-08], [0.009145146506509548, 0.005417461237546894, 0.0018694202238663264], [9.10474607671765e-08, 9.059895258197219e-08, 9.061920939415452e-08]]","[[0.08833247629797615, 0.08323947786536223, 0.1409333148003775], [0.07194629138609158, 0.1564989280275363, 0.19621358413818382], [0.0676603164209778, 0.0799209171924846, 0.09998472126055528], [0.10091473513865853, 0.1832319337860674, 0.19694757158442186]]"
17,"[[0, 1.9914815425872803, 0], [0, 0.08380653709173203, 0], [0, 1.8310598134994507, 0.2812653183937073], [0, 0.08380653709173203, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0.15453390777111053, 0], [0, 0, 0]]","[[0.03121042263938675, 0.02064830589224137, 0.07121095589690382], [9.087077706166927e-08, 9.06820115545218e-08, 9.057574228904739e-08], [0.017231680437447734, 0.003788109824281607, 0.0031747923440343627], [9.103483827073247e-08, 9.061288527793226e-08, 9.072837934085555e-08]]","[[0.06301264948014776, 0.09678307839378815, 0.10281077729316514], [0.09565886696031863, 0.12214083346846225, 0.14729484495920467], [0.05420297138787713, 0.11692949050962578, 0.09944338915444863], [0.09782374870486069, 0.19689554763621175, 0.19978384477310096]]"
18,"[[0, 1.9914848804473877, 0], [0, 0.08380653709173203, 0], [0, 1.8310598134994507, 0.2812653183937073], [0, 0.08380653709173203, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0.15453390777111053, 0], [0, 0, 0]]","[[0.010459266839283577, 0.06681690150199507, 0.02293187341125781], [9.094992858105382e-08, 9.082195423174548e-08, 9.060692622963874e-08], [0.011273972607337916, 0.002315181483640153, 0.0033794773472630188], [9.101381837432522e-08, 9.076869383714239e-08, 9.065426427462193e-08]]","[[0.0645224553406816, 0.09836097171715731, 0.13470348984513253], [0.10264196850965675, 0.1583005684745688, 0.1553496929324714], [0.0597841051355632, 0.07555778236413296, 0.10119931825608253], [0.10023886226112563, 0.1516855019516895, 0.19693792154085477]]"
19,"[[0, 1.9914815425872803, 0], [0, 0.08380653709173203, 0], [0, 1.8310598134994507, 0.2812653183937073], [0, 0.08380653709173203, 0]]","[[0, 0, 0], [0, 0, 0], [0, 0.15453390777111053, 0], [0, 0, 0]]","[[0.05725466998368734, 0.018106367130366004, 0.061280142731696824], [9.096081587023741e-08, 9.065623359613676e-08, 9.059348173925971e-08], [0.01692738294602799, 0.0027284055435608644, 0.004831004271181599], [9.067925059321261e-08, 9.064185723434536e-08, 9.055858181566627e-08]]","[[0.08771740898587296, 0.10089261356167208, 0.10879861584503511], [0.09762192336979884, 0.191302168499536, 0.1920109582334671], [0.07205167097534033, 0.11485225949879448, 0.10683760343192437], [0.06935452923535392, 0.19598900030265912, 0.19956843173800912]]"
