epoch,train_likelihoods,test_likelihoods,decodingST,decodingTS
10,"[[0, 0.2835472524166107, 1.844832420349121], [0, 0, 0.24603597819805145], [0, 0, 1.0684088468551636], [0, 0, 0.24603597819805145]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.027435416455072466, 0.030578432737341017, 0.06634611308335679], [9.084517029480135e-08, 9.066962430796895e-08, 9.062770417406431e-08], [0.0006467265458999055, 5.1919107888635534e-05, 9.557665434876421e-08], [9.070969259832008e-08, 9.061666026325671e-08, 9.061059376389352e-08]]","[[0.08128570719037694, 0.07768005470806762, 0.14914602541588448], [0.09848367606170724, 0.1525428310564875, 0.20298540154185782], [0.10517665658504609, 0.19166044434187327, 0.15211985287013335], [0.09782066959903286, 0.1873633219625186, 0.19838914392900808]]"
11,"[[0, 0.2835472524166107, 1.844832420349121], [0, 0, 0.24603597819805145], [0, 0, 1.0684088468551636], [0, 0, 0.24603597819805145]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.03370139841169424, 0.01061026379667875, 0.014768487305239006], [9.08232915362287e-08, 9.066536604181296e-08, 9.089984065672577e-08], [3.87552916346894e-07, 1.3348320211218016e-06, 3.899411266508825e-06], [9.102465353098871e-08, 9.086483954807858e-08, 9.065791988086027e-08]]","[[0.06586965465774139, 0.07745153233177746, 0.12728450903093275], [0.06931930394592797, 0.18957371834954378, 0.1556980417668383], [0.09858965138495406, 0.18628543011857254, 0.15222055928440367], [0.10479955402704585, 0.1525173265980872, 0.15589748149921764]]"
12,"[[0, 0.2835472524166107, 1.8448340892791748], [0, 0, 0.24603597819805145], [0, 0, 1.0684088468551636], [0, 0, 0.24603597819805145]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.03224359648401228, 0.03354647965349194, 0.012918863681536785], [9.07284902189528e-08, 9.059309841116298e-08, 9.047623332624912e-08], [0.000646634792179069, 5.1917521774401013e-05, 0.00022924239402847822], [9.065760788383971e-08, 9.061240329865832e-08, 9.084981528743109e-08]]","[[0.08281164659584714, 0.07974939200159233, 0.12371655101120874], [0.07162472647428293, 0.12237101558847005, 0.15067457009209012], [0.1051612773196615, 0.18830165973056864, 0.19681485530981271], [0.10127829737888278, 0.15626049674758447, 0.19675537248645536]]"
13,"[[0, 0.2835455536842346, 1.8448307514190674], [0, 0, 0.24603597819805145], [0, 0, 1.0684088468551636], [0, 0, 0.24603597819805145]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.03338301829211394, 0.010692234224000372, 0.067484791502478], [9.081189027636422e-08, 9.068835483257702e-08, 9.063812933657566e-08], [0.000646428512865791, 5.192426791619012e-05, 0.00022926716740343084], [9.091747346815506e-08, 9.072967658848142e-08, 9.066721522245065e-08]]","[[0.0801412521496944, 0.0753982845916064, 0.13717559261299644], [0.10365674479547156, 0.18524540329836722, 0.19868985187118282], [0.09767961088807692, 0.12430295569869118, 0.15209529982999834], [0.10405468579647958, 0.15133736696052, 0.1911362728395562]]"
14,"[[0, 0.2835455536842346, 1.8448307514190674], [0, 0, 0.24603597819805145], [0, 0, 1.0684088468551636], [0, 0, 0.24603597819805145]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.005739476324161584, 0.03752098401453958, 0.04204689810928751], [9.115775869011366e-08, 9.063884645644027e-08, 9.106669843124435e-08], [3.874367857136801e-07, 1.3347834167221984e-06, 3.8986274299790055e-06], [9.065556875856158e-08, 9.065870784478238e-08, 9.060951581829445e-08]]","[[0.0656911165311891, 0.09979364363118995, 0.144094443415862], [0.07036623842801547, 0.15748879626002177, 0.20180898690092386], [0.07498448223146394, 0.1224340430062615, 0.2053830361384015], [0.10996048366749343, 0.19669200943963414, 0.1862069708290614]]"
15,"[[0, 0.2835472524166107, 1.8448307514190674], [0, 0, 0.24603597819805145], [0, 0, 1.0684088468551636], [0, 0, 0.24603597819805145]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.025306594888763204, 0.009282267401691196, 0.015483015999776651], [9.091841297798933e-08, 9.058893517573704e-08, 9.059323952389471e-08], [3.8752262410463335e-07, 5.395115230624662e-05, 3.899639026786986e-06], [9.084496490801447e-08, 9.062083364320607e-08, 9.060930989937462e-08]]","[[0.06410393647389503, 0.1218244154145866, 0.10703040780961556], [0.07259879561613132, 0.19317330517743464, 0.19074381382781988], [0.10172220694948587, 0.12606240301132193, 0.15095095528838862], [0.10464396918893958, 0.15396752643846798, 0.15163335300218939]]"
16,"[[0, 0.2835455536842346, 1.8448307514190674], [0, 0, 0.24603597819805145], [0, 0, 1.0684088468551636], [0, 0, 0.24603597819805145]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.005576200911345193, 0.0336939617924852, 0.07969848287228652], [9.103242779383555e-08, 9.062044084005372e-08, 9.060957440183888e-08], [0.000646668226964758, 5.1916713463601406e-05, 0.00046678330324482033], [9.101482862291732e-08, 9.080258786486087e-08, 9.053960916980481e-08]]","[[0.0648429441151132, 0.12648430977196443, 0.10052730029243143], [0.09294746736276764, 0.1238491195352472, 0.19909815475461665], [0.07246499274538853, 0.12500585191263267, 0.19038546793224467], [0.11387614192690677, 0.1870326298631548, 0.1980493559063391]]"
17,"[[0, 0.2835455536842346, 1.8448307514190674], [0, 0, 0.24603597819805145], [0, 0, 1.0684088468551636], [0, 0, 0.24603597819805145]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.0059039540037621645, 0.031121151865135838, 0.062222128005076795], [9.089122622421103e-08, 9.064553139000373e-08, 9.057950347525582e-08], [0.0006466077209569261, 5.396882021817613e-05, 0.00022923505433981937], [9.090052408423517e-08, 9.055163661572693e-08, 9.092290441229815e-08]]","[[0.07750683102504383, 0.07660070914427045, 0.13142928128070505], [0.09712807007923244, 0.15233385480572928, 0.16014183943351018], [0.09823880738716166, 0.1840591599187678, 0.15051282369621122], [0.06958822845440528, 0.1191536484293787, 0.20338766575677783]]"
18,"[[0, 0.2835455536842346, 1.8448307514190674], [0, 0, 0.24603597819805145], [0, 0, 1.0684088468551636], [0, 0, 0.24603597819805145]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.03763007601901255, 0.009975698746320759, 0.026311927822879576], [9.104102762034345e-08, 9.063125177392791e-08, 9.06148259388915e-08], [6.385570250614701e-06, 5.1919899952917624e-05, 0.00022924664205416174], [9.113295946802817e-08, 9.066718411571396e-08, 9.06367027698729e-08]]","[[0.07617802414091693, 0.12765704888619886, 0.1443779407966453], [0.1060403302182743, 0.19184350734838995, 0.18113882461263142], [0.09848727458461244, 0.14967127355696477, 0.19376342152059686], [0.07016481718429503, 0.15523384077445734, 0.1945385135140784]]"
19,"[[0, 0.2835455536842346, 1.8448307514190674], [0, 0, 0.24603597819805145], [0, 0, 1.0684088468551636], [0, 0, 0.24603597819805145]]","[[0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]","[[0.026297102722995017, 0.03509987757967236, 0.038617014022046085], [9.080831374049433e-08, 9.065815614639554e-08, 9.052713098633004e-08], [3.8742969778762484e-07, 5.396824767126758e-05, 3.89943125411747e-06], [9.102202167873252e-08, 9.086380592682155e-08, 9.070927263785526e-08]]","[[0.06662556952037704, 0.12128560893498953, 0.14491824791583657], [0.10370428365179106, 0.12111952486248585, 0.18679903247636725], [0.10310840361100691, 0.18486504649949154, 0.19666324792753986], [0.10149103939566988, 0.17967335228585882, 0.15331557921630973]]"
